trade_id,pair,strategy,signal_type,entry_time,exit_time,entry_hour,session,confidence,entry_price,exit_price,position_size,risk_amount,pnl_pips,pnl,spread_cost,commission,total_costs,holding_time_minutes,entry_balance,exit_balance,is_winner,day,return_percentage,win_streak
544,EURUSD,Mean_Reversion,BUY,2025-07-22 11:42:49.049705,2025-07-22 18:51:49.049705,18,New_York,0.6285214113913489,1.090356862260997,1.0926123234392935,3.6298969778173658e+25,1.814948488908683e+23,22.55461178296502,7.93299892623565e+22,1.814948488908683e+21,7.259793955634732e+20,2.540927884472156e+21,429,7.259793955634731e+24,7.339123944897088e+24,True,14,1.0927305891482508,246
545,EURUSD,Breakout_Momentum,SELL,2025-07-22 11:19:49.049804,2025-07-22 14:49:49.049804,18,New_York,0.7771318945062623,1.0781393548257254,1.0677997240270292,3.669561972448544e+25,2.201737183469126e+23,-103.39630798696332,-3.669561972448544e+23,1.834780986224272e+21,7.339123944897088e+20,2.568693380713981e+21,210,7.339123944897088e+24,6.972167747652233e+24,False,14,-5.0,247
546,USDJPY,RSI_Extreme,BUY,2025-07-22 11:07:49.049903,2025-07-22 12:39:49.049903,18,New_York,0.8518789067792037,110.01193976066988,109.5692790063098,2.7888670990608934e+25,1.3944335495304468e+23,4426.607543600802,3.486083873826117e+24,1.673320259436536e+21,5.5777341981217876e+20,2.2310936792487145e+21,92,6.972167747652233e+24,1.045825162147835e+25,True,14,50.0,248
547,EURUSD,News_Trading,SELL,2025-07-22 10:57:49.050004,2025-07-22 11:07:49.050004,18,New_York,0.7543392478922823,1.1073709257765287,1.1156227535696228,5.229125810739175e+25,4.18330064859134e+23,82.5182779309397,4.278380689189083e+23,2.614562905369588e+21,1.0458251621478352e+21,3.660388067517423e+21,10,1.045825162147835e+25,1.0886089690397258e+25,True,14,4.090913896546986,248
548,GBPUSD,News_Trading,BUY,2025-07-22 11:37:49.050130,2025-07-22 11:48:49.050130,18,New_York,0.8217890631661333,1.2961536029720169,1.2918076313584845,5.443044845198629e+25,4.3544358761589034e+23,-43.45971613532412,-2.419962287293703e+23,4.3544358761589034e+21,1.0886089690397259e+21,5.44304484519863e+21,11,1.0886089690397258e+25,1.0644093461667887e+25,False,14,-2.2229858067662063,249
549,EURUSD,Scalping_1M,BUY,2025-07-22 11:42:49.050234,2025-07-22 11:46:49.050234,18,New_York,0.8337256760497596,1.0998374017328603,1.0948391470436807,2.1288186923335775e+25,1.0644093461667888e+23,-49.98254689179629,-1.07893953198329e+23,1.0644093461667887e+21,4.257637384667155e+20,1.4901730846335042e+21,4,1.0644093461667887e+25,1.0536199508469558e+25,False,14,-1.0136509378359257,249
550,EURUSD,Scalping_1M,BUY,2025-07-22 12:38:49.050350,2025-07-22 12:42:49.050350,19,New_York,0.7021219523415034,1.1030763669206352,1.099581200424077,2.1072399016939116e+25,1.0536199508469558e+23,-34.95166496558217,-7.512661097729764e+22,1.0536199508469559e+21,4.2144798033878234e+20,1.4750679311857382e+21,4,1.0536199508469558e+25,1.046107289749226e+25,False,14,-0.7130332993116434,249
551,USDJPY,Mean_Reversion,BUY,2025-07-22 12:38:49.050452,2025-07-22 15:11:49.050452,19,New_York,0.576120757478038,111.25497718584397,110.1973503828228,5.23053644874613e+25,2.6152682243730652e+23,10576.268030211679,5.23053644874613e+24,3.138321869247678e+21,1.0461072897492261e+21,4.184429158996904e+21,153,1.046107289749226e+25,1.569160934623839e+25,True,14,50.0,250
552,GBPUSD,Breakout_Momentum,BUY,2025-07-22 12:37:49.050557,2025-07-22 15:10:49.050557,19,New_York,0.7577238931684037,1.2914662405297552,1.2929028274498033,7.845804673119195e+25,4.707482803871517e+23,-14.36586920048218,-1.2055760837968138e+23,6.276643738495357e+21,1.5691609346238393e+21,7.845804673119196e+21,153,1.569160934623839e+25,1.557105173785871e+25,False,14,-0.7682934600241088,251
553,EURUSD,Breakout_Momentum,SELL,2025-07-22 12:22:49.050667,2025-07-22 16:10:49.050667,19,New_York,0.7939226172372251,1.0952134810654648,1.1001523158873225,7.785525868929355e+25,4.6713155213576126e+23,49.38834821857662,3.7906439457116875e+23,3.892762934464678e+21,1.557105173785871e+21,5.449868108250549e+21,228,1.557105173785871e+25,1.5950116132429877e+25,True,14,2.4344174109288312,252
554,USDJPY,Scalping_1M,BUY,2025-07-22 14:33:49.050774,2025-07-22 14:36:49.050774,21,After_Hours,0.7709505623726594,110.7013445329527,111.55336922871791,3.1900232264859755e+25,1.5950116132429877e+23,8520.246957652103,7.975058066214939e+24,1.9140139358915852e+21,6.380046452971952e+20,2.55201858118878e+21,3,1.5950116132429877e+25,2.3925174198644816e+25,True,14,50.0,252
555,EURUSD,Breakout_Momentum,BUY,2025-07-22 15:11:49.050878,2025-07-22 18:15:49.050878,22,After_Hours,0.8064466437393766,1.088131493002243,1.0833872895246768,1.1962587099322408e+26,7.177552259593445e+23,47.442034775662925,5.5915566220342465e+23,5.981293549661205e+21,2.392517419864482e+21,8.373810969525687e+21,184,2.3925174198644816e+25,2.448432986084824e+25,True,14,2.3371017387831463,252
556,USDJPY,News_Trading,SELL,2025-07-22 16:56:49.051056,2025-07-22 17:06:49.051056,0,Asian,0.8290390990801402,109.6930944017731,107.63722210463457,1.224216493042412e+26,9.793731944339297e+23,20558.722971385174,1.224216493042412e+25,7.345298958254471e+21,2.448432986084824e+21,9.793731944339296e+21,10,2.448432986084824e+25,3.672649479127236e+25,True,15,50.0,252
557,USDJPY,Breakout_Momentum,SELL,2025-07-22 17:09:49.051163,2025-07-22 19:30:49.051163,0,Asian,0.6800825251204144,111.18302432247444,113.06214819691283,1.836324739563618e+26,1.1017948437381707e+24,18791.23874438393,1.836324739563618e+25,1.1017948437381707e+22,3.672649479127236e+21,1.4690597916508944e+22,141,3.672649479127236e+25,5.5089742186908545e+25,True,15,50.0,252
558,USDJPY,Scalping_1M,BUY,2025-07-22 18:34:49.051271,2025-07-22 18:36:49.051271,1,Asian,0.759834925829524,109.9226586263509,110.87300592326315,1.1017948437381709e+26,5.508974218690854e+23,9503.472969122588,2.7544871093454273e+25,6.610769062429024e+21,2.203589687476342e+21,8.814358749905366e+21,2,5.5089742186908545e+25,8.263461328036283e+25,True,15,50.0,252
559,AUDUSD,RSI_Extreme,SELL,2025-07-22 18:43:49.051380,2025-07-22 20:38:49.051380,1,Asian,0.8576208467840899,0.9885339505507091,1.0062766958463496,3.305384531214513e+26,1.6526922656072566e+24,177.42745295640364,5.828300354305513e+24,2.974846078093062e+22,6.610769062429026e+21,3.6359229843359647e+22,115,8.263461328036283e+25,8.846291363466833e+25,True,15,7.053098118256145,252
560,USDJPY,Scalping_1M,SELL,2025-07-22 20:50:49.051495,2025-07-22 20:52:49.051495,3,Asian,0.8190366431026235,109.80691290637206,112.46438110709092,1.7692582726933667e+26,8.846291363466834e+23,26574.682007188498,4.423145681733417e+25,1.06155496361602e+22,3.5385165453867336e+21,1.4154066181546932e+22,2,8.846291363466833e+25,1.326943704520025e+26,True,15,50.0,252
561,AUDUSD,Scalping_1M,BUY,2025-07-22 20:19:49.051620,2025-07-22 20:22:49.051620,3,Asian,0.7852849988417381,1.0034632291312922,1.0113007609786708,2.6538874090400502e+26,1.326943704520025e+24,78.37531847378725,2.05079994727144e+24,2.3884986681360453e+22,5.307774818080101e+21,2.9192761499440554e+22,3,1.326943704520025e+26,1.3474517039927394e+26,True,15,1.5455063694757454,252
562,USDJPY,Breakout_Momentum,BUY,2025-07-22 22:21:49.051729,2025-07-22 22:56:49.051729,5,Asian,0.745646396250261,108.91741651690035,107.62589741892285,6.737258519963697e+26,4.042355111978218e+24,12915.190979774945,6.737258519963697e+25,4.0423551119782176e+22,1.3474517039927395e+22,5.389806815970957e+22,35,1.3474517039927394e+26,2.021177555989109e+26,True,15,50.0,252
563,USDJPY,RSI_Extreme,SELL,2025-07-22 22:10:49.051857,2025-07-22 23:29:49.051857,5,Asian,0.7751633441856701,109.98321193056758,110.56444280848754,8.084710223956436e+26,4.042355111978218e+24,5812.308779199704,1.0105887779945545e+26,4.850826134373861e+22,1.6169420447912873e+22,6.4677681791651484e+22,79,2.021177555989109e+26,3.0317663339836634e+26,True,15,50.0,252
564,USDJPY,RSI_Extreme,BUY,2025-07-22 23:03:49.051961,2025-07-22 23:59:49.051961,6,Asian_Close,0.9412778379689551,109.51904093174964,108.73145437046759,1.2127065335934652e+27,6.063532667967327e+24,7875.865612820565,1.5158831669918317e+26,7.276239201560791e+22,2.425413067186931e+22,9.701652268747722e+22,56,3.0317663339836634e+26,4.547649500975495e+26,True,15,50.0,252
565,USDJPY,Mean_Reversion,BUY,2025-07-23 00:49:49.052076,2025-07-23 05:19:49.052076,7,Asian_Close,0.7549535637470565,109.45813917327432,110.06196542063108,2.2738247504877476e+27,1.1369123752438738e+25,-6038.2624735676545,-2.2738247504877477e+25,1.3642948502926484e+23,4.5476495009754955e+22,1.819059800390198e+23,270,4.547649500975495e+26,4.32026702592672e+26,False,15,-5.0,253
566,GBPUSD,News_Trading,BUY,2025-07-23 01:11:49.052182,2025-07-23 01:34:49.052182,8,London,0.7913853976587415,1.2893186836726267,1.2799261897797538,2.16013351296336e+27,1.7281068103706882e+25,93.9249389287296,2.007302747700224e+25,1.7281068103706882e+23,4.320267025926721e+22,2.1601335129633605e+23,23,4.32026702592672e+26,4.5209973006967426e+26,True,15,4.64624694643648,254
567,USDCHF,News_Trading,BUY,2025-07-23 01:06:49.052288,2025-07-23 01:30:49.052288,8,London,0.672801571161026,1.0038534594416695,1.0105021985116505,2.2604986503483713e+27,1.808398920278697e+25,66.48739069981013,1.4826020815679211e+25,1.5823490552438598e+23,4.520997300696743e+22,2.034448785313534e+23,24,4.5209973006967426e+26,4.6692575088535346e+26,True,15,3.279369534990506,254
568,EURUSD,RSI_Extreme,SELL,2025-07-23 00:58:49.052390,2025-07-23 02:39:49.052390,8,London,0.7904350570454475,1.0934080823588839,1.0981969141596022,1.8677030035414138e+27,9.33851501770707e+24,47.888318007182704,8.813376327408251e+24,9.33851501770707e+22,3.7354060070828277e+22,1.3073921024789897e+23,101,4.6692575088535346e+26,4.757391272127617e+26,True,15,1.887532720287308,254
569,USDCHF,News_Trading,BUY,2025-07-23 03:25:49.052499,2025-07-23 03:51:49.052499,10,London,0.7056743032238711,0.9963001216821249,1.0064023182601782,2.3786956360638087e+27,1.9029565088510469e+25,101.02196578053336,2.381596830762847e+25,1.665086945244666e+23,4.757391272127617e+22,2.140826072457428e+23,26,4.757391272127617e+26,4.995550955203902e+26,True,15,5.006098289026669,254
570,EURUSD,Scalping_1M,BUY,2025-07-23 03:34:49.052626,2025-07-23 03:38:49.052626,10,London,0.7086078263935913,1.0898819292972497,1.1056872306632317,9.991101910407803e+26,4.995550955203902e+24,158.05301365981921,1.5721299953850451e+25,4.995550955203902e+22,1.998220382081561e+22,6.993771337285463e+22,4,4.995550955203902e+26,5.152763954742406e+26,True,15,3.1470602731963844,254
571,GBPUSD,News_Trading,SELL,2025-07-23 03:33:49.052743,2025-07-23 03:45:49.052743,10,London,0.8716939221934734,1.3016982964380857,1.3129548878568504,2.576381977371203e+27,2.0611055818969626e+25,112.56591418764799,2.8743641060199847e+25,2.0611055818969625e+23,5.152763954742406e+22,2.576381977371203e+23,12,5.152763954742406e+26,5.4402003653444045e+26,True,15,5.578295709382399,254
572,GBPUSD,News_Trading,SELL,2025-07-23 03:49:49.052843,2025-07-23 04:08:49.052843,10,London,0.7975059091608567,1.3172687160141168,1.2545931789704472,2.720100182672202e+27,2.176080146137762e+25,626.7553704366953,1.7021172974329665e+26,2.176080146137762e+23,5.440200365344405e+22,2.7201001826722025e+23,19,5.4402003653444045e+26,7.14231766277737e+26,True,15,31.287768521834764,254
573,EURUSD,RSI_Extreme,SELL,2025-07-23 03:18:49.052943,2025-07-23 03:35:49.052943,10,London,0.8373559749329129,1.095834053643147,1.1073343168409775,2.856927065110948e+27,1.4284635325554742e+25,115.00263197830569,3.265542829122377e+25,1.4284635325554742e+23,5.713854130221897e+22,1.999848945577664e+23,17,7.14231766277737e+26,7.468871945689608e+26,True,15,4.572105279132228,254
574,EURUSD,Breakout_Momentum,SELL,2025-07-23 03:59:49.053051,2025-07-23 06:08:49.053051,11,London,0.7833842599908895,1.0971843504064416,1.1215651734434535,3.734435972844804e+27,2.2406615837068824e+25,243.80823037011953,9.07872120788816e+25,1.867217986422402e+23,7.468871945689608e+22,2.614105180991363e+23,129,7.468871945689608e+26,8.376744066478424e+26,True,15,12.155411518505979,254
575,GBPUSD,Breakout_Momentum,SELL,2025-07-23 05:30:49.053177,2025-07-23 07:38:49.053177,12,Overlap,0.8078271455905505,1.2796009505575503,1.307787490589402,4.188372033239212e+27,2.513023219943527e+25,281.86540031851683,1.1763687877986114e+26,3.3506976265913695e+23,8.376744066478424e+22,4.188372033239212e+23,128,8.376744066478424e+26,9.553112854277035e+26,True,15,14.04327001592584,254
576,USDCHF,Mean_Reversion,SELL,2025-07-23 04:59:49.053278,2025-07-23 11:35:49.053278,12,Overlap,0.6055844276058848,1.0143863510978224,1.0328358417074093,4.7765564271385174e+27,2.3882782135692586e+25,-184.49490609586945,-4.776556427138517e+25,3.343589498996962e+23,9.553112854277035e+22,4.298900784424666e+23,396,9.553112854277035e+26,9.075457211563182e+26,False,15,-5.0,255
577,EURUSD,News_Trading,BUY,2025-07-23 05:00:49.053386,2025-07-23 05:23:49.053386,12,Overlap,0.636323571519288,1.0882222537612756,1.0795955283920755,4.5377286057815915e+27,3.630182884625273e+25,-86.2672536919998,-3.946337948444523e+25,2.2688643028907957e+23,9.075457211563184e+22,3.176410024047114e+23,23,9.075457211563182e+26,8.68082341671873e+26,False,15,-4.348362684599991,255
578,EURUSD,RSI_Extreme,BUY,2025-07-23 06:31:49.053495,2025-07-23 07:49:49.053495,13,Overlap,0.8220595050684905,1.1106604973702934,1.1216147027065713,3.472329366687492e+27,1.736164683343746e+25,109.54205336277887,3.779354582221442e+25,1.7361646833437462e+23,6.9446587333749846e+22,2.4306305566812447e+23,78,8.68082341671873e+26,9.058758874940874e+26,True,15,4.353682134511155,256
579,GBPUSD,Mean_Reversion,BUY,2025-07-23 06:39:49.053597,2025-07-23 13:24:49.053597,13,Overlap,0.5917011923025579,1.305807283059855,1.323429686885203,4.529379437470437e+27,2.2646897187352185e+25,176.2240382534788,7.9365615581584e+25,3.62350354997635e+23,9.058758874940875e+22,4.5293794374704375e+23,405,9.058758874940874e+26,9.852415030756715e+26,True,15,8.761201912673938,256
580,EURUSD,News_Trading,SELL,2025-07-23 07:19:49.053715,2025-07-23 07:35:49.053715,14,Overlap,0.7947427673799169,1.0910369701095424,1.0974179508833508,4.9262075153783574e+27,3.940966012302686e+25,63.80980773808344,3.108920091734299e+25,2.4631037576891787e+23,9.852415030756715e+22,3.44834526076485e+23,16,9.852415030756715e+26,1.0163307039930144e+27,True,15,3.155490386904172,256
581,GBPUSD,Mean_Reversion,SELL,2025-07-23 08:47:49.053836,2025-07-23 16:44:49.053836,15,Overlap,0.7153461701740713,1.2938257256278223,1.2899222605912866,5.081653519965072e+27,2.540826759982536e+25,-39.03465036535606,-2.0344222194968254e+25,4.0653228159720575e+23,1.0163307039930144e+23,5.081653519965072e+23,477,1.0163307039930144e+27,9.959864817980461e+26,False,15,-2.0017325182678025,257
582,USDCHF,Breakout_Momentum,BUY,2025-07-23 08:29:49.053938,2025-07-23 09:42:49.053938,15,Overlap,0.7184436303473591,0.9866042378038357,0.9746752454178549,4.979932408990231e+27,2.9879594453941385e+25,-119.28992385980763,-4.979932408990231e+25,3.4859526862931614e+23,9.959864817980463e+22,4.4819391680912076e+23,73,9.959864817980461e+26,9.461871577081438e+26,False,15,-5.0,257
583,EURUSD,Mean_Reversion,BUY,2025-07-23 07:58:49.054039,2025-07-23 09:02:49.054039,15,Overlap,0.7402740048300649,1.0857555117406228,1.0871652490539627,4.730935788540719e+27,2.36546789427036e+25,-14.097373133399481,-7.000542213319053e+24,2.3654678942703597e+23,9.46187157708144e+22,3.3116550519785035e+23,64,9.461871577081438e+26,9.391866154948248e+26,False,15,-0.7398686566699741,257
584,EURUSD,RSI_Extreme,BUY,2025-07-23 08:02:49.054139,2025-07-23 09:22:49.054139,15,Overlap,0.8695602137995259,1.099264613112852,1.0987811105072072,3.756746461979299e+27,1.8783732309896496e+25,4.835026056449174,1.5534244507757649e+24,1.87837323098965e+23,7.513492923958599e+22,2.62972252338551e+23,80,9.391866154948248e+26,9.407400399456006e+26,True,15,0.16540104225796695,258
585,EURUSD,Scalping_1M,SELL,2025-07-23 09:45:49.054249,2025-07-23 09:46:49.054249,16,New_York,0.9116427479178943,1.0997819057065978,1.0951576083664343,1.8814800798912012e+27,9.407400399456006e+24,-46.242973401636235,-8.832226934604108e+24,9.407400399456006e+22,3.762960159782403e+22,1.317036055923841e+23,1,9.407400399456006e+26,9.319078130109965e+26,False,15,-0.9388594680327246,259
586,EURUSD,RSI_Extreme,SELL,2025-07-23 09:22:49.054369,2025-07-23 09:57:49.054369,16,New_York,0.8402653111050324,1.1056501780633803,1.095323351351645,3.727631252043986e+27,1.863815626021993e+25,103.2682671173545,3.823366779746461e+25,1.863815626021993e+23,7.4552625040879725e+22,2.6093418764307904e+23,35,9.319078130109965e+26,9.70141480808461e+26,True,15,4.10273068469418,260
587,USDJPY,RSI_Extreme,SELL,2025-07-23 09:33:49.054488,2025-07-23 09:57:49.054488,16,New_York,0.826381330736193,109.63418628106625,109.89117106751232,3.880565923233844e+27,1.940282961616922e+25,2569.8478644606867,4.850707404042305e+26,2.3283395539403064e+23,7.761131846467688e+22,3.1044527385870754e+23,24,9.70141480808461e+26,1.4552122212126917e+27,True,15,50.0,260
588,USDJPY,Mean_Reversion,SELL,2025-07-23 08:56:49.054590,2025-07-23 11:51:49.054590,16,New_York,0.7116577429456183,108.87195226612123,110.69184468374156,7.276061106063459e+27,3.638030553031729e+25,18198.924176203323,7.276061106063458e+26,4.365636663638075e+23,1.4552122212126919e+23,5.8208488848507674e+23,175,1.4552122212126917e+27,2.1828183318190375e+27,True,15,50.0,260
589,EURUSD,Mean_Reversion,SELL,2025-07-23 09:14:49.054705,2025-07-23 10:18:49.054705,16,New_York,0.6218752436276422,1.1053657134604626,1.1025891857538626,1.0914091659095188e+28,5.457045829547594e+25,27.76527706600083,2.9539291467713996e+25,5.457045829547595e+23,2.182818331819038e+23,7.639864161366633e+23,64,2.1828183318190375e+27,2.2123576232867516e+27,True,15,1.3532638533000416,260
590,EURUSD,Mean_Reversion,BUY,2025-07-23 10:29:49.054824,2025-07-23 14:48:49.054824,17,New_York,0.5754804673374565,1.1055929022603508,1.1141863602449673,1.1061788116433758e+28,5.53089405821688e+25,85.93457984616586,9.428468624515418e+25,5.530894058216879e+23,2.2123576232867516e+23,7.743251681503631e+23,259,2.2123576232867516e+27,2.3066423095319057e+27,True,15,4.261728992308293,260
591,USDJPY,Breakout_Momentum,SELL,2025-07-23 10:44:49.054940,2025-07-23 12:43:49.054940,17,New_York,0.7960235387530383,111.12618868907032,111.23019739376929,1.153321154765953e+28,6.9199269285957164e+25,1040.087046989751,1.1533211547659528e+27,6.919926928595717e+23,2.3066423095319062e+23,9.226569238127624e+23,119,2.3066423095319057e+27,3.4599634642978585e+27,True,15,50.0,260
592,USDJPY,Breakout_Momentum,SELL,2025-07-23 11:20:49.055050,2025-07-23 13:43:49.055050,18,New_York,0.6756901962991522,110.42918984719107,112.5934585481317,1.7299817321489292e+28,1.0379890392893575e+26,21642.68700940624,1.7299817321489293e+27,1.0379890392893575e+24,3.4599634642978585e+23,1.3839853857191434e+24,143,3.4599634642978585e+27,5.189945196446788e+27,True,15,50.0,260
593,EURUSD,RSI_Extreme,SELL,2025-07-23 11:25:49.055154,2025-07-23 12:31:49.055154,18,New_York,0.7944822808394045,1.0886544178028226,1.0842268096193632,2.0759780785787152e+28,1.0379890392893577e+26,-44.2760818345926,-9.336935994897661e+25,1.0379890392893576e+24,4.151956157157431e+23,1.4531846550051006e+24,66,5.189945196446788e+27,5.096575836497811e+27,False,15,-1.799043273383704,261
594,EURUSD,Scalping_1M,BUY,2025-07-23 12:25:49.055273,2025-07-23 12:28:49.055273,19,New_York,0.9319064770245313,1.0968513384424066,1.1008143689740704,1.0193151672995622e+28,5.096575836497811e+25,-39.63030531663698,-4.110929191107025e+25,5.096575836497811e+23,2.0386303345991247e+23,7.135206171096936e+23,3,5.096575836497811e+27,5.055466544586741e+27,False,15,-0.8066061063327397,261
595,EURUSD,Mean_Reversion,SELL,2025-07-23 12:19:49.055406,2025-07-23 16:35:49.055406,19,New_York,0.7221688273367051,1.1040725597864762,1.1037529763086122,2.5277332722933707e+28,1.2638666361466853e+26,-3.1958347786393757,-9.847631193324429e+24,1.2638666361466854e+24,5.055466544586742e+23,1.7694132906053597e+24,256,5.055466544586741e+27,5.045618913393417e+27,False,15,-0.1947917389319688,261
596,GBPUSD,Scalping_1M,SELL,2025-07-23 14:14:49.055531,2025-07-23 14:15:49.055531,21,After_Hours,0.8224183589479751,1.302790700475981,1.3074574608448304,1.0091237826786834e+28,5.045618913393417e+25,-46.66760368849459,-4.810251254536202e+25,8.072990261429468e+23,2.018247565357367e+23,1.0091237826786836e+24,1,5.045618913393417e+27,4.997516400848054e+27,False,15,-0.9533520737698917,261
597,USDJPY,Mean_Reversion,SELL,2025-07-23 13:51:49.055645,2025-07-23 17:25:49.055645,21,After_Hours,0.6785008639102301,109.61391714799959,107.76225631358042,2.4987582004240273e+28,1.2493791002120137e+26,18516.60834419171,2.498758200424027e+27,1.4992549202544164e+24,4.997516400848055e+23,1.9990065603392219e+24,214,4.997516400848054e+27,7.496274601272081e+27,True,15,50.0,262
598,USDJPY,Mean_Reversion,SELL,2025-07-23 15:14:49.055754,2025-07-23 17:19:49.055754,22,After_Hours,0.7896162917407104,112.11351967934604,110.8996192170179,3.7481373006360406e+28,1.8740686503180205e+26,12139.004623281453,3.7481373006360406e+27,2.248882380381624e+24,7.496274601272082e+23,2.998509840508832e+24,125,7.496274601272081e+27,1.1244411901908122e+28,True,15,50.0,262
599,EURUSD,Mean_Reversion,SELL,2025-07-23 16:05:49.055863,2025-07-23 20:02:49.055863,23,After_Hours,0.7047154955941259,1.1115563563450928,1.1322811383968145,5.62220595095406e+28,2.8111029754770306e+26,207.24782051721834,1.1612543856684961e+27,2.8111029754770306e+24,1.1244411901908122e+24,3.9355441656678426e+24,237,1.1244411901908122e+28,1.2405666287576618e+28,True,15,10.327391025860916,262
600,USDJPY,Scalping_1M,SELL,2025-07-23 16:28:49.055963,2025-07-23 16:30:49.055963,23,After_Hours,0.8801023194227118,109.1138653716224,108.34810733542196,2.4811332575153236e+28,1.2405666287576618e+26,7657.580362004437,6.202833143788309e+27,1.488679954509194e+24,4.9622665150306474e+23,1.9849066060122587e+24,2,1.2405666287576618e+28,1.8608499431364926e+28,True,15,50.0,262
601,USDJPY,RSI_Extreme,BUY,2025-07-23 17:45:49.056149,2025-07-23 18:28:49.056149,0,Asian,0.9151394953246331,110.1713760305474,109.3257098555439,7.4433997725459695e+28,3.721699886272985e+26,8456.661750034988,9.304249715682463e+27,4.4660398635275815e+24,1.488679954509194e+24,5.954719818036776e+24,43,1.8608499431364926e+28,2.791274914704739e+28,True,16,50.0,262
602,AUDUSD,Scalping_1M,BUY,2025-07-23 17:32:49.056289,2025-07-23 17:34:49.056289,0,Asian,0.8801644186796762,0.9951810627907646,1.0180892273797584,5.582549829409478e+28,2.7912749147047392e+26,229.0816458899381,1.272718898371366e+27,5.02429484646853e+24,1.1165099658818958e+24,6.140804812350426e+24,2,2.791274914704739e+28,2.918546804541876e+28,True,16,4.559632917798762,262
603,USDJPY,Breakout_Momentum,SELL,2025-07-23 16:55:49.056403,2025-07-23 20:22:49.056403,0,Asian,0.7465390951809897,108.87848084321692,109.12692115151235,1.4592734022709378e+29,8.755640413625627e+26,-2484.40308295435,-1.459273402270938e+27,8.755640413625627e+24,2.918546804541876e+24,1.1674187218167503e+25,207,2.918546804541876e+28,2.772619464314782e+28,False,16,-5.0,263
604,USDJPY,Breakout_Momentum,SELL,2025-07-23 16:58:49.056525,2025-07-23 20:13:49.056525,0,Asian,0.7323604597561515,109.7636029780713,109.07590780179073,1.386309732157391e+29,8.317858392944346e+26,-6876.951762805691,-1.3863097321573912e+27,8.317858392944346e+24,2.7726194643147824e+24,1.109047785725913e+25,195,2.772619464314782e+28,2.633988491099043e+28,False,16,-5.0,263
605,USDJPY,News_Trading,BUY,2025-07-23 18:33:49.056663,2025-07-23 18:43:49.056663,1,Asian,0.7668125076390483,109.72146659778933,112.5961075192167,1.3169942455495215e+29,1.0535953964396172e+27,28746.409214273684,1.3169942455495214e+28,7.901965473297129e+24,2.6339884910990434e+24,1.0535953964396171e+25,10,2.633988491099043e+28,3.950982736648564e+28,True,16,50.0,264
606,USDJPY,Mean_Reversion,SELL,2025-07-23 18:20:49.056789,2025-07-24 00:20:49.056789,1,Asian,0.6193389350384709,109.23801956239656,107.1729588883855,1.975491368324282e+29,9.877456841621411e+26,20650.606740110652,1.975491368324282e+28,1.185294820994569e+25,3.9509827366485643e+24,1.5803930946594255e+25,360,3.950982736648564e+28,5.9264741049728465e+28,True,16,50.0,264
607,USDJPY,News_Trading,BUY,2025-07-23 21:20:49.056905,2025-07-23 21:33:49.056905,4,Asian,0.8671560490771606,109.9883838681332,113.75891718444547,2.9632370524864232e+29,2.3705896419891385e+27,37705.33316312265,2.9632370524864232e+28,1.7779422314918538e+25,5.926474104972847e+24,2.3705896419891386e+25,13,5.9264741049728465e+28,8.88971115745927e+28,True,16,50.0,264
608,USDJPY,Breakout_Momentum,BUY,2025-07-23 22:17:49.057017,2025-07-24 00:07:49.057017,5,Asian,0.8271811711978907,110.0091524150871,107.2675360857958,4.444855578729635e+29,2.666913347237781e+27,27416.163292913036,4.444855578729635e+28,2.6669133472377807e+25,8.88971115745927e+24,3.5558844629837076e+25,110,8.88971115745927e+28,1.3334566736188905e+29,True,16,50.0,264
609,USDJPY,RSI_Extreme,SELL,2025-07-23 23:24:49.057134,2025-07-24 00:01:49.057134,6,Asian_Close,0.7726230485863927,110.20935021884853,112.28381387959212,5.333826694475562e+29,2.666913347237781e+27,-20744.63660743592,-6.667283368094453e+27,3.200296016685337e+25,1.0667653388951125e+25,4.26706135558045e+25,37,1.3334566736188905e+29,1.266783839937946e+29,False,16,-5.0,265
610,EURUSD,RSI_Extreme,SELL,2025-07-24 01:31:49.057252,2025-07-24 01:56:49.057252,8,London,0.8139420835462294,1.1068507000580465,1.1033906087011478,5.067135359751784e+29,2.533567679875892e+27,-34.60091356898685,-1.788745073769548e+27,2.533567679875892e+25,1.013427071950357e+25,3.5469947518262493e+25,25,1.266783839937946e+29,1.2488963892002506e+29,False,16,-1.4120365427594739,265
611,EURUSD,Mean_Reversion,SELL,2025-07-24 01:08:49.057353,2025-07-24 07:25:49.057353,8,London,0.6053984988289611,1.0968436718887382,1.1006225843624273,6.244481946001253e+29,3.1222409730006264e+27,37.78912473689123,2.3160236981250577e+27,3.1222409730006267e+25,1.2488963892002507e+25,4.371137362200878e+25,377,1.2488963892002506e+29,1.2720566261815011e+29,True,16,1.8544562368445618,266
612,GBPUSD,Mean_Reversion,SELL,2025-07-24 00:51:49.057466,2025-07-24 03:46:49.057466,8,London,0.7560845574794653,1.2908289627968825,1.2890941870748043,6.360283130907505e+29,3.180141565453753e+27,-17.347757220783595,-1.1669693074133628e+27,5.088226504726005e+25,1.2720566261815012e+25,6.360283130907506e+25,175,1.2720566261815011e+29,1.2603869331073674e+29,False,16,-0.9173878610391798,267
